2020-09-22 10:28:07+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.069,1.3090000000000002,1.2690000000000001,1,1,1
2020-09-22 11:06:05+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.069,1.2990000000000002,1.2590000000000001,0,1,1
2020-09-22 11:18:08+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0090000000000001,1.2990000000000002,1.2590000000000001,1,0,0
2020-09-22 11:28:08+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0090000000000001,1.2590000000000001,1.219,0,1,1
2020-09-22 12:58:08+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9990000000000001,1.2590000000000001,1.219,1,0,0
2020-09-22 13:30:06+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0390000000000001,1.2990000000000002,1.2590000000000001,1,1,1
2020-09-22 14:10:06+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9990000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 14:58:09+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9990000000000001,1.239,1.199,0,1,1
2020-09-22 16:28:08+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0390000000000001,1.2790000000000001,1.239,1,1,1
2020-09-22 17:08:08+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0390000000000001,1.2590000000000001,1.219,0,1,1
2020-09-22 17:18:07+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9990000000000001,1.2590000000000001,1.219,1,0,0
2020-09-22 17:28:07+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9990000000000001,1.239,1.199,0,1,1
2020-09-22 18:28:09+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 19:16:06+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0190000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 19:38:06+02,afae9263-388f-4fdf-bac3-d9b8ec670937,1.0190000000000001,1.239,1.199,0,1,1
2020-09-22 19:58:08+02,afae9263-388f-4fdf-bac3-d9b8ec670937,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 00:36:05+02,3685377f-1884-4466-a314-276b5d4a8545,0.999,1.269,1.229,1,1,1
2020-09-22 06:56:06+02,3685377f-1884-4466-a314-276b5d4a8545,1.089,1.359,1.319,1,1,1
2020-09-22 07:48:07+02,3685377f-1884-4466-a314-276b5d4a8545,1.029,1.299,1.259,1,1,1
2020-09-22 09:40:09+02,3685377f-1884-4466-a314-276b5d4a8545,1.0290000000000001,1.2790000000000001,1.239,0,1,1
2020-09-22 10:18:07+02,3685377f-1884-4466-a314-276b5d4a8545,1.0290000000000001,1.2690000000000001,1.229,0,1,1
2020-09-22 10:28:07+02,3685377f-1884-4466-a314-276b5d4a8545,1.069,1.3090000000000002,1.2690000000000001,1,1,1
2020-09-22 11:18:08+02,3685377f-1884-4466-a314-276b5d4a8545,1.0090000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 12:58:08+02,3685377f-1884-4466-a314-276b5d4a8545,0.9990000000000001,1.2590000000000001,1.219,1,0,0
2020-09-22 13:30:06+02,3685377f-1884-4466-a314-276b5d4a8545,1.0390000000000001,1.2990000000000002,1.2590000000000001,1,1,1
2020-09-22 14:10:06+02,3685377f-1884-4466-a314-276b5d4a8545,0.9990000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 14:58:09+02,3685377f-1884-4466-a314-276b5d4a8545,0.9990000000000001,1.239,1.199,0,1,1
2020-09-22 16:28:08+02,3685377f-1884-4466-a314-276b5d4a8545,1.0390000000000001,1.2790000000000001,1.239,1,1,1
2020-09-22 17:18:07+02,3685377f-1884-4466-a314-276b5d4a8545,0.9990000000000001,1.239,1.199,1,1,1
2020-09-22 18:28:09+02,3685377f-1884-4466-a314-276b5d4a8545,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 19:16:06+02,3685377f-1884-4466-a314-276b5d4a8545,1.0190000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 19:58:08+02,3685377f-1884-4466-a314-276b5d4a8545,0.9890000000000001,1.229,1.189,1,1,1
